TipoEstacao,Codigo,Nome,CodigoAdicional,Latitude,Longitude
1,26056000,JUSANTE PRAIA EM NOVA XAVANTINA,"MOR487,5",-14.6717,-52.3583
1,61885050,RIO ARARAS (pte. Bairro Loreto),ARAS03400,-22.3511,-47.3492
1,24654000,RIO DAS GARÇAS - FOZ NO ARAGUAIA,GAR 447,-15.8947,-52.2569
1,26032000,PONTE BR-364 - C. VERDE,MOR5.9,-15.8064,-55.2908
1,26033000,PONTE BR-070 - C. VERDE,MOR21,-15.6711,-55.2992
1,80341000,RIO CUBATÃO (antiga est. de tratamento),CUBA02700,-23.8883,-46.4553
1,80370000,RIO CUBATÃO (pte. Est. de Ferro Santos / Jundiaí),CUBA03900,-23.8828,-46.4136
1,80371000,RIO CUBATÃO (100 mts. montante da linha férrea),CUBA03901,-23.8797,-46.4111
1,15289800,MIRAFLORES,,-11.1075,-66.4108
1,61088050,RIBEIRÃO CAIEIRO (próx.foz rio das Mortes),BG010,-21.2244,-43.9219
1,26060000,MONTANTE DA FOZ - 200 Mts.,BUR135,-13.8664,-51.6272
1,66259215,JUSANTE RIBEIRÃO LIPA,,-15.5808,-56.1331
1,66259220,RIBEIRÃO GENERAL,,-15.6269,-56.1325
1,61411000,RIO SAPUCAÍ (mont. cidade Careaçu),BG047,-22.0564,-45.7
1,61957000,RIBEIRÃO DA ONÇA (rod. Palmares / PARAÍSO),ONCA02500,-21.0781,-48.7919
1,87424000,FAROL DE TAPOÃ,,-31.3103,-51.1636
1,81290500,MONTANTE DA PONTE,,-25.2697,-49.1683
1,15571200,REBIO JARU,IBAMA,-9.4558,-61.67
1,79970000,MERCEDES PTE.R-2,2.2,-33.25,-58.0167
1,24441100,PONTE DO MEIO,GAR 84,-16.7361,-53.4019
1,83461000,UHE SALTO PILÃO JUSANTE,,-27.1081,-49.4625
1,61470002,CGH PIRAMBEIRA,,-21.925,-44.8008
1,12872000,MARAÃ,,-1.8611,-65.5989
1,12845000,VILA BITTENCOURT,,-1.3947,-69.4283
1,70845000,PCH SÃO BERNARDO BARRAMENTO,,-27.7381,-51.3133
1,12510000,SERINGAL BOM FUTURO,,-7.8492,-72.0547
1,61989000,RIO PRETO (rod. Américo Cam./Palestina),PRET02800,-20.2944,-49.6361
1,61965300,RIO TURVO (rod. São J. R. Preto / Barretos,TURV02500,-20.7417,-49.1036
1,44910000,RIO GORUTUBA (mont. barr. Bico da Pedra),SFC115,-16.0669,-43.2544
1,59305106,GRUMARI,M-02R,-23.0528,-43.5364
1,59192100,SILVA JARDIM (BAIRRO DO CAJÚ),,-22.6333,-42.4167
1,59207000,PONTA DA AREIA,N-13R,-22.8764,-42.1092
1,59245004,SÃO JOSÉ DA BOA MORTE,,-22.5675,-42.8539
1,59305032,DEL CASTILHO,F-20R,-22.8686,-43.2681
1,58629985,ANTA D,,-22.0331,-42.9992
1,58976000,CAMPOS,,-21.75,-41.3333
1,59009000,INÍCIO DO CANAL DE JESUS,,-21.8667,-41.45
1,58212500,FAZENDA SÃO JOSÉ,2D-051,-22.7167,-45.25
1,62106000,EIXO II,3E-097,-23.6,-46.0833
1,58225000,PIQUETE,2D-052,-22.6,-45.1833
1,65971000,CATANDUVAS,,-25.3,-53.1831
1,24653000,CÓRREGO FUNDO (EMASA),COF 26,-15.8994,-52.2764
1,44913000,RIO GORUTUBA (mont. conf. Rio Mosquito),SFC165,-15.63,-43.2864
1,65059998,ETA SÃO MATEUS DO SUL,,-25.8717,-50.375
1,65019660,PARQUE BARIGUI P. ROD. CURITIBA - CAMPO LARGO,,-25.4311,-49.3128
1,60444035,ALAGADO,ADASA,-16.0467,-48.0822
1,81682200,BARRA DO JUQUIÁ,4F-029,-24.4,-47.8167
1,66835000,MATADEIRO,,-18.0667,-54.5333
1,36460000,BOQUEIRÃO PATU,,-5.5833,-39.4167
1,87410001,GRAVATAÍ 23,,-29.9667,-51.2
1,87460130,PEDRA REDONDA 47-2,,-30.1325,-51.2786
1,39090100,CAPTAÇÃO PITANGA,IG20,-7.8694,-34.9347
1,39090300,CAPTAÇÃO UTINGA,IG22,-7.8703,-34.9253
1,39098050,CAPTAÇÃO BEBERIBE,BE09,-7.9739,-34.9306
1,39145550,AÇUDE CARPINA,CB13,-7.8969,-35.3353
1,62222900,RESERVATÓRIO BILLINGS (São Bernardo Campo),BILL02500,-23.7908,-46.5983
1,62223000,RESERVATÓRIO BILLINGS (São Bernardo Campo),BILL02900,-23.8183,-46.5236
1,62223100,BRAÇO DO TAQUACETUBA (São Paulo),BITQ00100,-23.8447,-46.6556
1,62292100,RIBEIRÃO DO CIPÓ (Embu-Guaçu),CIPO00900,-23.8717,-46.8047
1,62300600,RIO PINHEIROS (São Paulo),PINH04250,-23.6647,-46.7097
1,62300610,RIO PINHEIROS (São Paulo),PINH04500,-23.5939,-46.6936
1,62667500,RIO CACHOEIRA-UGRHI 05 (Piracaia),CAXO02600,-23.0453,-46.3469
1,62667600,RIO CACHOEIRA-UGRHI 05 (Piracaia),CAXO02700,-23.0619,-46.3917
1,62671000,RIBEIRÃO DO TABOÃO (Atibaia),TBAO02750,-23.1431,-46.5756
1,62676200,CÓRREGO DOS PEREIRAS (Itatiba),PRER02850,-22.9872,-46.8036
1,62676300,CÓRREGO DOS PEREIRAS (Itatiba),PRER02900,-22.9881,-46.8036
1,62677000,CÓRREGO JUREMA (Itatiba),JURE02440,-23.0083,-46.8733
1,39146000,AÇUDE CURSAI,CB38,-7.8783,-35.1758
1,62677100,CÓRREGO JUREMA (Itatiba),JURE02500,-23.0089,-46.8719
1,62708280,CÓRREGO SANTA GERTRUDES (Santa Gertrudes),GERT02500,-22.4528,-47.52
1,62708600,RIO CLARO - UGRHI 05 (Rio claro),LARO02900,-22.4794,-47.5864
1,62733000,RIO LENÇOIS (Igaraçu do Tietê),LENS03950,-22.5044,-48.6222
1,62735100,RIBEIRÃO GRANDE (Pederneiras),RGRA02990,-22.2608,-48.8097
1,62819800,RESERVATÓRIO DE PROMISSÃO (Promissão),TIPR02990,-21.2972,-49.7825
1,62826000,RIBEIRÃO DOS PATOS (Promissão),PATO02900,-21.3214,-49.8222
1,85439000,BACIA ESCOLA UFSM / PAINS,,-29.7158,-53.7028
1,85439100,BACIA ESCOLA UFSM / REITORIA,,-29.7231,-53.7158
1,86540000,USINA MARIA,,-28.5333,-52.0833
1,63630000,CÓRREGO ÁGUA DO NORTE (Marilia),ANOR02300,-22.2078,-49.9108
1,62126250,RIO TAIAÇUPEBA (jus. do vertedouro),TAIA02800,-23.5717,-46.2908
1,57730000,PCH FUMAÇA IV JUSANTE,,-20.7528,-41.8772
1,12150000,CONCEIÇÃO (EX. ILHA DA NOVA SORTE),,-4.8967,-68.6633
1,66051000,UHE JUBA I MONTANTE,,-14.7106,-58.1025
1,17050000,ÓBIDOS - PORTO,,-1.9472,-55.5111
1,58918080,UHE DO GLÓRIA - UGL,,-20.9172,-42.2508
1,56997300,CGH CACHOEIRA DA ONÇA,,-19.05,-40.5325
1,60025000,PCH LAGO AZUL JUSANTE,,-17.28,-47.5167
1,45726000,FAZENDA PORTO BONITO,,-13.1719,-44.6828
1,63001550,PCH PORTO DAS PEDRAS BARRAMENTO,,-19.4731,-52.5428
1,56993700,CHG TABOCAS,,-19.8667,-40.6856
1,28840000,MONTANTE DO RIO RONCA,,-6.0428,-48.1997
1,17123000,RIO ARINOS,,-10.6392,-58.0042
1,66050500,PCH JUBINHA III MONTANTE,,-14.7308,-58.1214
1,66052500,UHE JUBA II JUSANTE,,-14.7606,-58.0242
1,40320000,PCH PITANGUI JUSANTE,,-19.7344,-44.8919
1,40390000,PONTE BR-262,,-19.8089,-45.1103
1,46200000,ÉRICO CARDOSO,,-13.4156,-42.1403
1,26790000,PONTE RIO DUERÉ,,-11.3231,-49.2592
1,66051500,TOCO DE AROEIRA,,-14,-58
1,63001220,AHE FUNDÃOZINHO - CASA DE FORÇA,,-18.9833,-53.15
1,80360500,UHE HENRY BORDEN - SUBT E EXT,,-23.8764,-46.4483
1,61040000,PCH BARULHO JUSANTE,,-21.9986,-44.4044
1,64671800,PCH CRISTO REI JUSANTE,,-24.0553,-52.2922
1,60969000,CGH CASSILÂNDIA JUSANTE,,-19.1169,-51.7017
1,64607500,CGH SÃO JOÃO I JUSANTE,,-22.4522,-55.5022
1,21740000,UHE MOSQUITO,,-12.9528,-46.3711
1,64681900,ETA - CIANORTE,,-23.5308,-52.7203
1,64515900,ETA - BELA VISTA DO PARAÍSO,,-23.0361,-51.2322
1,31030000,FAZENDA URUCURE,,-2.2,-48.5
1,75030100,CGH RIO ALEGRE,,-28.2,-53.4406
1,64010000,PCH TURVINHO JUSANTE,,-23.9967,-47.9542
1,63001350,AHE POUSO ALTO,,-19.4,-52.5167
1,15172000,PCH MONTE BELO JUSANTE,,-11.9275,-62.1836
1,56994100,CGH SANTA MARIA,,-19.6169,-40.6131
1,56443000,PCH TÚLIO CORDEIRO DE MELLO MONTANTE 1,,-20.1886,-42.3486
1,58912080,PCH CORONEL DOMICIANO MONTANTE,,-21.0014,-42.4753
1,63905000,UHE ASSIS CHATEAUBRIAND BOTAS,,-20.4364,-53.7547
1,21551000,PCH SÃO DOMINGOS,,-13.3883,-46.3861
1,63003150,AHE GALEANO,,-20.3,-52.0833
1,15145000,PCH SANTA LUZIA D'OESTE JUSANTE,,-12.3456,-61.7697
1,39490000,PCH GINDAI JUSANTE,,-8.6272,-35.1958
1,40296000,PCH CARIOCA JUSANTE,,-19.8033,-44.7811
1,40410180,PCH JOÃO DE DEUS JUSANTE 1,,-19.6397,-45.1106
1,66170100,PCH CASCA II MONTANTE 2,,-15.3569,-55.3986
1,73600500,AHQQ S-O1,,-26.6331,-52.5261
1,58753180,PCH GUARY JUSANTE,,-21.4947,-43.4189
1,73510000,PCH RIO TIGRE JUSANTE,,-27.1458,-52.7775
1,63850000,UHE ASSIS CHATEAUBRIAND LIMÃO,,-19.8808,-53.9408
1,60671000,PCH ROCHEDO JUSANTE,,-17.4058,-49.2225
1,18830001,ILHA DO CANTEIRO - ME,,-3.4039,-51.9408
1,31035000,TOMÉ-AÇU,,-2.4,-48.15
1,65011420,FOZ DO RIO PAROLIN,AI67,-25.4697,-49.2586
1,65019520,BOI CHININGA,AI57,-25.2867,-49.2836
1,21780180,PCH AGRO TRAFO MONTANTE,,-11.6764,-46.6642
1,15552005,PCH CACHOEIRA MONTANTE,,-12.5056,-60.4719
1,81169550,PCH CATAS ALTAS I JUSANTE,,-24.6114,-49.1267
1,63910000,UHE ASSIS CHATEAUBRIAND RIBAS,,-20.4408,-53.7175
1,64775050,ETA - CAMPINA DA LAGOA,,-24.5964,-52.7914
1,40110000,PCH DORNELES,,-20.5467,-44.5461
1,65007020,PARQUE BACACHERI,AI62,-25.3894,-49.2297
1,65011430,FOZ DO RIO FANY,AI66,-25.4422,-49.2528
1,65014980,CAMPO LARGO DA ROSEIRA,AI50,-25.6258,-49.1733
1,65019410,JUSANTE RIBEIRÃO CURRAL,AI52,-25.7542,-49.3244
1,65019685,RUA JOÃO BETTEGA,AI61,-25.5144,-49.3381
1,21760080,UHE SOBRADO - MONTANTE,,-12.5281,-46.2664
1,21780280,PCH DIACAL - JUSANTE,,-11.745,-46.7561
1,40410080,PCH JOÃO DE DEUS MONTANTE,,-19.6961,-45.0947
1,58831080,UHE CATETÉ - UCT,,-22.2739,-42.5331
1,58905080,CGH MIGUEL PEREIRA JUSANTE,,-21.1967,-42.5717
1,61685000,PCH MONTE ALTO JUSANTE,,-20.7706,-46.7197
1,12860000,ABACATAL,,-1.6,-66.55
1,64608200,CGH SÃO JOÃO II JUSA NTE,,-22.4111,-55.4375
1,60670100,PCH ROCHEDO BARRAMENTO,,-17.3878,-49.2178
1,64647000,ETA - IVAIPORÃ,,-24.2608,-51.6725
1,64504100,ASSAÍ MTE. ETA SANEPAR,,-23.4386,-50.8231
1,66240000,PORTO DE CIMA,,-14.8569,-55.8439
1,14900100,ESTAÇÃO DE MONTANTE,,-3.0244,-60.2661
1,65006085,PRÓXIMO A FOZ,AI48,-25.4703,-49.1514
1,65011000,MONTANTE PARQUE SÃO LOURENÇO,AI56,-25.3789,-49.2667
1,65020990,NASCENTE DO PASSAUNA,AI27,-25.3103,-49.3656
1,65026920,PR 423 - VIA METROPOLITANA,AI68,-25.5083,-49.5467
1,15123500,PCH CABIXI JUSANTE,,-12.9633,-60.1492
1,63921000,UHE ASSIS CHATEAUBRIAND JUSANTE,,-20.6808,-53.5564
1,65006080,KM 68 - BR 277,AI88,-25.5017,-49.1211
1,65022150,MONTANTE CRUZ FERRARIA,AI35,-25.46,-49.4025
1,22200080,PCH DIANÓPOLIS - JUSANTE,,-11.4661,-46.82
1,58790002,SANTO ANTÔNIO DE PÁDUA II,,-21.5422,-42.1806
1,65895002,SALTO OSÓRIO JUSANTE,,-25.5392,-53.0311
1,66171500,UHE MANSO RIO RONCADOR,,-15.0919,-55.4417
1,22491000,UHE LUÍS EDUARDO MAGALHÃES JUSANTE,,-9.7442,-48.3625
1,61710000,CGH SANTANA JUSANTE,,-20.8097,-46.8067
1,66078000,BARRANCO VERMELHO,,-16.5292,-57.8172
1,63750000,PCH QUATIARA JUSANTE,,-21.9517,-50.9331
1,65188100,USINA RIO AZUL,,-25.6703,-50.8086
1,12875000,FAZENDA BOA ESPERANÇA,,-5.2386,-67.2339
1,13710000,VALPARAÍSO - MONTANTE,,-8.6506,-67.3681
1,16355000,CASTANHO,,-4.4078,-58.1325
1,20900000,TOCANTINZINHO,,-14.1836,-48.0903
1,17354000,PCH BRAÇO NORTE RIO BRAÇO SUL,,-9.8219,-54.9839
1,74361000,CGH GRANJA VELHA MONTANTE,,-27.4233,-53.5406
1,50169000,PONTE SE-302,,-10.6208,-37.7508
1,40295000,CGH BRITOS,,-19.9919,-44.6953
1,14900150,ESTAÇÃO INTERMEDIÁRIA,,-3.0361,-60.2636
1,22225080,PCH AGRO TRAFO RIO BAGAGEM,,-11.3694,-47.5758
1,56960180,PCH NEBLINA MONTANTE,,-20.2361,-42.0111
1,58737080,PCH ERVALIA MONTANTE,,-20.9072,-42.6464
1,18121002,JUSANTE DA BARRAGEM - CONJ 1,,-2.7833,-54.2667
1,58826080,UHE XAVIER - UXA,,-22.1942,-42.5581
1,62612000,CGH ENG. BERNARDO FIGUEIREDO,,-22.7392,-46.9075
1,56995600,CGH CACHOEIRA DO OITO,,-19.4697,-40.6131
1,65013006,CIDADE JARDIM,,-25.5239,-49.2142
1,65014000,JARDIM PARANAENSE,AI09,-25.5481,-49.2444
1,22492080,PCH LAJEADO JUSANTE,,-9.8333,-48.2917
1,28190080,PCH LAJES CORUJÃO JUSANTE,,-7.2133,-48.2364
1,56972080,PCH NEBLINA JUSANTE,,-19.8731,-41.8108
1,72714000,PCH RIO TIGRE BARRAMENTO,,-26.8153,-51.0119
1,66866000,CGH COXIM JUSANTE,,-18.3844,-54.8369
1,74360100,CGH FORTALEZA JUSANTE,,-27.4692,-53.4636
1,62610000,PCH MACACO BRANCO JUSANTE,,-22.7878,-46.9008
1,80450400,RIO MOJI (pte. rod. Piaçaguera / Guarujá,MOJI02800,-23.8522,-46.3781
1,59027200,CANAL DO VIGÁRIO,,-21.7506,-41.2875
1,65009900,KM 58 - BR 277,AI18,-25.5675,-49.0003
1,65011350,FOZ DO RIO ÁGUA VERDE,AI64,-25.4458,-49.2514
1,65019850,PRÓXIMO A FOZ,AI54,-25.6572,-49.3789
1,65188000,ETA - REBOUÇAS,,-25.6222,-50.6861
1,28310080,PCH LAJES JUSANTE,,-6.7822,-48.1525
1,89360000,"PASO LAS PIEDRAS, Rio Cebollati",145,-33.7597,-54.5458
1,60472250,CANAL SANTOS DUMONT,,-15.6472,-47.5878
1,64529900,APUCARANA MTE. ETA SANEPAR,,-23.5,-51.4722
1,64012000,PCH LAVRINHAS JUSANTE,,-23.9797,-47.9394
1,65007022,JUSANTE FRIGORÍFICO BACACHERI,,-25.3906,-49.2219
1,21770080,PCH TAGUATINGA MONTANTE,,-12.4686,-46.4433
1,21780080,PCH AGRO TRAFO RIO PONTE ALTA,,-12.0981,-49.4844
1,65201000,PONTE DO ESTIVA,,-25.7686,-50.4703
1,31040000,ACARÁ,,-1.95,-48.1833
1,66171400,UHE MANSO RIO CASCA,,-15.1411,-55.4981
1,44640000,FAZENDA ALEGRE,ANA,-15.7372,-43.5864
1,89370000,"RETAMOSA, arr. Gutierrez",95,-33.5167,-54.7
1,58737180,PCH ERVALIA JUSANTE,,-20.9189,-42.6606
1,74550000,PCH BURICÁ JUSANTE,,-27.8914,-54.1028
1,13560000,FAZENDA PERSEVERANÇA,,-10.6383,-68.4253
1,15400007,PORTO VELHO - JUSANTE,,-8.7667,-63.9167
1,18121004,JUSANTE DA BARRAGEM - CONJ.3,,-2.7833,-54.2667
1,18513000,JOARI,,-6.5667,-52.0833
1,20490000,COLÔNIA DOS AMERICANOS,,-14.7397,-49.0639
1,64630100,PCH BOA VISTA II JUSANTE,,-24.9228,-51.3975
1,65007010,CÓRREGO MONJOLO JUSANTE,AI55,-25.4097,-49.2683
1,65970020,ETA - TRÊS BARRAS PARANÁ,,-25.4397,-53.1772
1,61771000,CGH PINHEIRINHO JUSANTE,,-21.4222,-47.0431
1,36270000,LAVRAS DA MANGABEIRA,,-6.75,-38.9667
1,56998000,LINHARES,,-19.4075,-40.0639
1,56450180,PCH JOÃO CAMILO PENNA JUSANTE,,-20.1203,-42.4008
1,66173000,PONTE DO RIO CASCA MAN-F2,,-15.0225,-55.55
1,74362000,CGH GRANJA VELHA JUSANTE,,-27.4233,-53.5406
1,27380000,PONTE RIO PIRANHAS,,-9.1839,-49.3775
1,47440000,PRÓXIMO A TARECO,,-11.3603,-41.3861
1,40293000,PCH CAIXÃO JUSANTE,,-20.0561,-44.6106
1,44770000,FAZENDA LAGOA GRANDE,DL-08,-15.7931,-42.9192
1,13570000,FAZENDA ITÚ,,-10.2667,-67.8333
1,13840001,CACHOEIRA FORTALEZA - JUSANTE,,-8.8194,-66.1139
1,14430000,VILA CONCEIÇÃO,,0.13,-63.9606
1,65982000,CAP. LEÔNIDAS MARQUES MTE. ETA,,-25.4747,-53.6317
1,61817500,PCH SANTA ALICE MONTANTE,,-21.6025,-46.9011
1,34470000,SANTA CRUZ DO PIAUÍ,,-7.1897,-41.7703
1,52265000,ROÇADOS,,-14.1133,-41.4144
1,11200000,TERESINA,,-4.3578,-69.7336
1,35515000,FAZENDA SÃO JOÃO,,-3.9514,-39.43
1,79810000,PASO DE LOS TOROS,5,-32.8167,-56.5167
1,18520000,BELO HORIZONTE,,-5.3928,-52.8772
1,18640000,ALDEIA BAÚ,,-7.3461,-54.8236
1,19400000,ACAMPAMENTO BACURI,,0.4067,-51.7433
1,39540000,CAPIVARA,,-8.4975,-35.9153
1,79700000,PASO RAMIREZ,7,-32.5,-55.5
1,18870000,ALDEIA BACAJÁ,,-4.9161,-51.4283
1,61890000,PCH EMAS NOVA FAZENDA SANTA TEREZA,,-22.025,-47.2872
1,20130000,PCH CACHOEIRA DO LAVRINHAS JUSANTE,,-15.5181,-49.4839
1,61816500,PCH RIO DO PEIXE JUSANTE,,-21.6206,-46.7967
1,28340000,REMANSO DOS BOTOS,,-6.3814,-48.3806
1,34651001,PALMEIRAIS,,-5.9794,-43.0636
1,79760000,SAN GREGÓRIO,6,-32.6167,-55.8333
1,30060000,RETIRO SANTA ISABEL,,3.05,-51.3667
1,35880000,CHOROZINHO,,-4.3,-38.4833
1,14500000,MOCIDADE,ANA,3.4644,-60.9097
1,19970000,PIRANHAS,,-1.8208,-51.7711
1,23130000,PRÓXIMO COLINAS DE TOCANTINS,,-8.0692,-48.4517
1,39098000,TAPERA,,-7.95,-36.2
1,65826720,PCH BARRA JUSANTE,,-25.7675,-52.0906
1,26800000,BARREIRA DA CRUZ,ANA,-10.5647,-49.9342
1,64345020,PCH PARI JUSANTE,,-22.8819,-50.33
1,21280000,UHE MAMBAI - JUSANTE,,-14.7122,-46.3033
1,65001000,ESTRADA DA GRACIOSA,,-25.3711,-49.0858
1,65000900,PONTE ESTRADA PIRAQUARA,,-25.395,-49.1389
1,65001150,PONTE ESTRADA GRACIOSA,,-25.3775,-49.02
1,62376000,UHE BARRA BONITA RASGÃO PIRAPORA,,-23.355,-47.0828
1,63001000,PRÓXIMO COSTA RICA,,-18.5497,-53.1325
1,64516000,CGH LARANJA DOCE,,-22.2469,-51.1725
1,74360000,CGH FORTALEZA MONTANTE,,-27.4783,-53.4639
1,89500000,"LA CHARQUEADA, Rio Cebollati",13,-33.2,-53.8
1,58040200,SÃO LUÍS DO PARAITINGA,,-23.2394,-45.3053
1,58335000,LÍDICE,,-22.8319,-44.1986
1,58670000,FAZENDA DA BARRA,,-21.6333,-42.3833
1,62390000,JUNDIAÍ,,-23.1833,-46.8833
1,65006000,CAPÃO DO MEIO,,-25.4342,-49.1403
1,65006020,PRÓXIMO A FOZ,AI46,-25.3078,-49.1867
1,62010000,FAZENDA QUITÉRIA,,-19.8833,-51.5117
1,65021750,MATO LIMPO,,-25.3783,-49.3967
1,64182000,CGH SÃO JOSÉ JUSANTE,,-24.1336,-48.9664
1,64232000,PCH CACHOEIRA DO POÇO PRETO II JUSANTE,,-24.0244,-49.4617
1,61945080,UHE ÁGUA VERMELHA RIO VERDE,,-19.79,-49.6531
1,78100000,EMBALSE SALTO GRANDE,161,-31.2833,-57.9167
1,89390000,"PUENTE RUTA 8, arr. Gutierrez",94,-33.5167,-54.5667
1,61823000,CGH SÃO SEBASTIÃO JUSANTE,,-21.4339,-46.9239
1,65006040,EMBRAPA SUDERHSA - TELEMÉTRICA,EMBRAPA,-25.3219,-49.1622
1,64115000,PCH SANTA MARIA JUSANTE,,-24.0178,-48.7242
1,65003895,AVENIDA GETÚLIO VARGAS,AI39,-25.3708,-49.0861
1,62011000,PONTE RIO QUITÉRIA,,-19.9597,-51.4681
1,62760110,CÓRREGO DAS PERDIZES,,-22.1886,-47.9061
1,63390000,ESTRADA QUEIROZ,,-20.8886,-52.3553
1,78860000,PUERTO ALDÃO,168,-33.5833,-58.4333
1,20980000,UHE CANA BRAVA RIO PRETO,,-13.7719,-48.0289
1,64630500,PCH CACHOEIRA MONTANTE,,-24.9439,-51.4225
1,65006030,SÃO SEBASTIÃO,AI47,-25.3417,-49.1847
1,20500000,PORTO URUAÇU,,-14.5186,-49.0417
1,60655000,FAZENDA BONITA DE BAIXO,,-16.9572,-49.0764
1,63979000,PORTO UERÊ,,-21.6728,-52.4039
1,79490000,PASO AGUIAR (vieja),64,-32.3,-54.8667
1,61568100,RIO MACHADO ( jusante cidade Machado),BG069,-21.6647,-45.8928
1,61802000,RIO PARDO(jusante de Ipuiuna),BG075,-21.7483,-46.405
1,60590000,FAZENDA PAPUA,,-17.7,-48.85
1,61814500,RIO MUZAMBINHO(trevo da cidade),BG089,-21.3533,-46.5203
1,61861200,RIO MOGI-GUAÇU (cidade de Inconfidentes),BG077,-22.3144,-46.3297
1,61873800,RIO MOGI-GUAÇU (divisa Minas/São Paulo),BG081,-22.3169,-46.6981
1,65003900,PONTE ESTRADA DE FERRO,AI43,-25.4392,-49.0572
1,60340000,PORTO SARACURA,,-19.0686,-47.9342
1,64616000,FAZENDA SÃO MIGUEL,,-22.2278,-53.5636
1,21040000,UHE CANA BRAVA RIO SÃO FELIX,,-13.5539,-47.9908
1,60565000,RIO DO PEIXE,,-17.5731,-48.4975
1,89400000,"PASO AVERIAS, Rio Cebollati",15,-33.6167,-54.3333
1,21050150,MIRA X,,-13.3617,-48.1714
1,62760090,CÓRREGO DO GERALDO,,-22.2056,-47.8694
1,64611000,RETIRO GUARUJÁ,,-21.9008,-54.0539
1,64615000,PORTO ANGÉLICA,,-22.0469,-53.6892
1,18885000,BARRA DO VENTO I,,-3.4669,-51.6744
1,79450000,PASO MAZANGANO,64,-32.1,-54.6667
1,79975000,PASO ASENCIO,87,-33.3,-58.1667
1,89300000,"ZAGLIA, Laguna Merin",99,-33.2,-53.6667
1,77520000,ARTIGAS - USINA DE BOMBEO (OSE),"84,0",-30.3833,-56.5
1,39191600,ENGENHO CACHOEIRINHA - JUSANTE,PP20,-8.2422,-35.265
1,39540600,SÍTIO BARRA DE TIMBÓ,UN-04,-8.57,-35.8333
1,44740000,JANAÚBA,DL-13,-15.7492,-43.3094
1,46400000,CASA REAL,,-13.0014,-45.6308
1,18409500,PCH PARANTINGA I,,-14.0067,-53.3419
1,25080000,CHAÁCARA CÓRREGO FUNDO,,-15.9008,-50.1106
1,65883060,SALTO SANTIAGO - JUSANTE,,-25.6333,-52.6167
1,71621000,PCH CAVEIRAS BARRAMENTO,,-27.8117,-50.4794
1,46110000,TAMBURIL,,-12.6672,-42.9975
1,44850600,CANAL DE LIGAÇÃO RESERVATÓRIOS,,-14.8033,-42.7869
1,44860000,SÃO DOMINGOS,,-14.6011,-42.7614
1,73694000,PCH CELSO RAMOS BARRAMENTO,,-26.7592,-52.2581
1,82769880,PCH PIRAI,,-26.2953,-49.0175
1,12600000,EIRUNEPÉ - JOÃO PESSOA,,-6.6667,-69.8667
1,13175000,FAZENDA JUSSARA,,-9.35,-69.9167
1,13600002,RIO BRANCO,ANA,-9.975,-67.8008
1,13880000,CANUTAMA,,-6.5389,-64.3858
1,14515000,FAZENDA PASSARÃO,ANA,3.2078,-60.5711
1,14520000,SÃO MARCOS,,3.05,-60.4833
1,39160500,RIO GOITA ANTES DA FOZ,CB-55,-7.9653,-35.0922
1,39189900,PRÓXIMO A USINA MURIBECA,JB-55,-8.1586,-34.9756
1,39200800,ANTIGO ENGENHO CEDRO,PP75,-8.2608,-34.9881
1,39360800,PONTE BR-101,IP-85,-8.3772,-35.2753
1,39085500,PONTE DA BR-101 - NORTE,BF-31,-7.7575,-34.9364
1,12800000,CARAUARI,,-4.91,-66.8242
1,11400000,SÃO PAULO DE OLIVENÇA,,-3.4397,-68.7628
1,61287000,UHE LUIS DIAS,,-22.3678,-45.4167
1,45710000,SÍTIO JANUÁRIO,,-13.0792,-44.7483
1,82769900,PCH PIRAI JUSANTE,,-26.4531,-50.6461
1,61806080,PCH ANTAS I (DME),,-21.7833,-46.6167
1,87360500,PCH BUGRES,,-29.3461,-50.7019
1,24030000,SANTA RITA DO ARAGUAIA,,-17.3333,-53.2
1,24050000,ALTO ARAGUAIA,,-17.3011,-53.2172
1,24051000,PCH ALTO ARAGUAIA MONTANTE 1,,-17.3011,-53.2172
1,24060000,FAZENDA BARRO PRETO,,-17.2167,-53.3
1,24070000,MONTANTE DO RIBEIRÃO BABILÔNIA,,-17.2208,-53.1631
1,24080000,FAZENDA BABILÔNIA,,-17.3833,-53.0833
1,24090000,FAZENDA VALE DO ARAGUAIA,,-17.2,-53.1667
1,24100000,CACHOEIRA GRANDE,,-17.1611,-53.1386
1,24105081,COUTO MAGALHÃES - JUSANTE,,-17.1167,-53.1167
1,24150000,ARAGUAINHA,,-16.8569,-53.0378
1,24165000,CASCALHO,,-16.6606,-52.7511
1,24178000,AREIA BRANCA,,-16.5853,-52.6775
1,24180000,BARRA DO PEIXE,,-16.5575,-52.6706
1,24180050,PCH SÃO DOMINGOS MONTANTE 1,,-16.3056,-52.7097
1,24180200,BICO DE PEDRA,,-16.5611,-52.6483
1,24180300,PEDRA DA COBRA,,-16.6,-52.6333
1,24180400,PAU BRANCO,,-16.5,-52.6167
1,24180500,CANAL DE FUGA BARRA DO PEIXE,,-16.5047,-52.6153
1,24190000,FAZENDA CACHOEIRA ALTA,,-16.3289,-52.6811
1,24196000,RIO DO PEIXE,,-16.7186,-52.3322
1,45470000,CANABRAVA,,-13.8839,-43.8225
1,77610000,BELLA UNION,28.0,-30.2667,-57.6167
